Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
391,12/1/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,43,227,NA
391,12/5/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,41,234,NA
391,12/12/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,45,181,NA
391,15/12/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,47,215,NA
391,19/12/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,29,229,NA
391,22/12/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,38,149,NA
391,26/12/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,45,226,NA
391,29/12/2012,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,42,220,NA
395,1/3/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.72,29.57,210.07,NA
395,1/6/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.38,38.11,171.31,NA
395,1/10/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.26,29.23,217.75,NA
395,13/01/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.37,28.44,206.52,NA
395,17/01/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.51,40.68,193.87,NA
395,24/01/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.54,37.94,207.5,NA
395,27/01/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.98,44.34,176.6,NA
395,31/01/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.76,33.23,198.85,NA
395,2/3/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.11,47.81,234.45,NA
395,2/10/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.88,31.35,197.81,NA
395,17/02/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.86,43.87,202.89,NA
395,21/02/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.83,44.24,187.83,NA
395,24/02/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.86,38.03,213.92,NA
395,28/02/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.91,39.55,210.02,NA
395,3/2/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.69,27.49,226.96,NA
395,3/6/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.59,37.4,230.75,NA
395,3/9/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.84,43.89,196.75,NA
395,13/03/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.16,42.9,214.37,NA
395,16/03/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.58,42.93,201.2,NA
395,23/03/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.33,35.79,199.53,NA
395,27/03/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,229.09,NA
395,30/03/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.22,37.24,189.38,NA
395,4/3/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.42,31.42,213.93,NA
395,4/10/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.66,44.46,203.81,NA
395,13/04/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.51,38.54,206.57,NA
395,17/04/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.53,37.45,171.51,NA
395,20/04/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.18,40.21,226.28,NA
395,5/4/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.04,34.16,209,NA
395,5/8/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,191.43,NA
395,5/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.85,39.47,176.76,NA
395,18/05/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.99,47.02,160.61,NA
395,22/05/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.44,38.62,196.05,NA
395,25/05/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.12,30.92,217.13,NA
395,6/1/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,197.53,NA
395,6/5/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.74,33.04,214.12,NA
395,6/8/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.47,41.31,190.02,NA
395,6/12/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.47,39.4,198.74,NA
395,15/06/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.2,37.54,186.17,NA
395,22/06/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.43,40.78,217.45,NA
395,29/06/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,252.66,NA
395,7/3/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,174.23,NA
395,7/6/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.37,38.81,216.33,NA
395,7/10/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.27,20.5,192.47,NA
395,13/07/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.01,32.21,199.22,NA
395,17/07/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.97,39.71,200.97,NA
395,20/07/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.55,27.05,213.77,NA
395,27/07/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.62,43.85,196.97,NA
395,8/7/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.56,33.63,196.72,NA
395,21/08/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.77,49.1,157.05,NA
395,24/08/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.92,40.34,169.18,NA
395,28/08/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.25,30.17,192.66,NA
395,31/08/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.92,32.79,174.94,NA
395,9/4/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,161.93,NA
395,9/7/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,173.85,NA
395,9/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,126.8,NA
395,14/09/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.95,42.81,186.44,NA
395,18/09/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.23,38.54,159.18,NA
395,21/09/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.46,43.62,204.8,NA
395,25/09/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.97,42.33,185.5,NA
395,28/09/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.09,38.29,192.83,NA
395,10/5/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.6,28.55,200.06,NA
395,10/12/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.8,34.54,216.22,NA
395,19/10/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.11,19.72,198.1,NA
395,26/10/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.65,41.76,198.48,NA
395,11/2/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.87,31.92,220.01,NA
395,11/6/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.85,46.09,216.44,NA
395,11/9/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,236.65,NA
395,16/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.67,45.13,213.71,NA
395,20/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.94,32.81,169.18,NA
395,23/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.7,28.94,202.39,NA
395,27/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.64,45.01,202.16,NA
395,30/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.2,47.61,162.14,NA
395,12/4/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.46,42.83,208.83,NA
395,12/7/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.57,47.03,296.28,NA
395,12/11/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.7,35.34,204.65,NA
395,14/12/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.29,37.15,192.49,NA
395,21/12/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.3,30.47,240.59,NA
395,28/12/2012,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,133.05,NA
723,1/2/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,28,154,NA
723,1/3/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,31,348,NA
723,1/11/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,52,444,NA
723,1/12/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,43,337,NA
723,20/01/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,28,254,NA
723,21/01/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,39,303,NA
723,23/01/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,62,431,NA
723,24/01/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,53,296,NA
723,2/1/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,53,282,NA
723,2/2/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,55,345,NA
723,2/10/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,54,348,NA
723,2/11/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,44,370,NA
723,13/02/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,40,343,NA
723,14/02/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,33,297,NA
723,22/02/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,43,430,NA
723,3/2/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,50,451,NA
723,3/3/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,41,564,NA
723,3/5/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,46,346,NA
723,3/6/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,38,378,NA
723,14/03/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,26,323,NA
723,15/03/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,34,322,NA
723,23/03/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,26,600,NA
723,24/03/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,40,322,NA
723,4/4/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,30,261,NA
723,13/04/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,24,210,NA
723,14/04/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,28,160,NA
723,16/04/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,39,223,NA
723,17/04/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,194,NA
723,25/04/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,26,191,NA
723,26/04/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,147,NA
723,5/4/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,26,189,NA
723,5/5/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,184,NA
723,5/7/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,25,184,NA
723,16/05/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,37,335,NA
723,17/05/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,5,351,NA
723,25/05/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,40,301,NA
723,26/05/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,45,389,NA
723,28/05/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,30,285,NA
723,29/05/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,263,NA
723,6/6/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,19,229,NA
723,6/7/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,45,221,NA
723,15/06/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,275,NA
723,16/06/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,20,463,NA
723,18/06/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,125,NA
723,19/06/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,119,NA
723,28/06/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,22,214,NA
723,7/6/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,24,109,NA
723,7/7/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,46,NA
723,7/9/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,5,61,NA
723,7/10/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,97,NA
723,18/07/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,17,122,NA
723,19/07/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,91,NA
723,27/07/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,99,NA
723,28/07/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,65,NA
723,8/8/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,12,68,NA
723,8/9/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,68,NA
723,17/08/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,111,NA
723,18/08/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,67,NA
723,21/08/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,65,NA
723,29/08/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,91,NA
723,30/08/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,61,NA
723,9/7/2012,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,12,49,NA
